GAME_ID,GAME_DATE,TEAM_ID,PTS
22101141,2022-03-30,1610612750,102
2022100478,2022-03-30,1612709910,130
22101142,2022-03-30,1610612745,118
2022100479,2022-03-30,1612709924,106
22101136,2022-03-30,1610612739,112
22101142,2022-03-30,1610612758,121
2022100478,2022-03-30,1612709928,121
22101144,2022-03-30,1610612759,111
22101145,2022-03-30,1610612744,103
22101141,2022-03-30,1610612761,125
22101137,2022-03-30,1610612754,118
22101143,2022-03-30,1610612737,136
22101137,2022-03-30,1610612743,125
22101139,2022-03-30,1610612738,98
22101146,2022-03-30,1610612740,117
2022100479,2022-03-30,1612709908,98
22101140,2022-03-30,1610612752,114
22101138,2022-03-30,1610612753,110
22101146,2022-03-30,1610612757,107
22101144,2022-03-30,1610612763,112
22101140,2022-03-30,1610612766,125
22101136,2022-03-30,1610612742,120
22101143,2022-03-30,1610612760,118
2022100473,2022-03-29,1612709922,107
22101131,2022-03-29,1610612755,116
22101131,2022-03-29,1610612749,118
22101134,2022-03-29,1610612742,128
22101134,2022-03-29,1610612747,110
22101133,2022-03-29,1610612765,123
2022100472,2022-03-29,1612709917,103
2022100469,2022-03-29,1612709909,111
22101132,2022-03-29,1610612741,107
22101132,2022-03-29,1610612764,94
22101135,2022-03-29,1610612762,115
2022100477,2022-03-29,1612709902,118
2022100476,2022-03-29,1612709914,115
2022100475,2022-03-29,1612709913,114
2022100469,2022-03-29,1612709932,122
2022100471,2022-03-29,1612709929,140
22101133,2022-03-29,1610612751,130
2022100470,2022-03-29,1612709893,100
2022100472,2022-03-29,1612709920,111
2022100470,2022-03-29,1612709919,116
2022100474,2022-03-29,1612709923,105
2022100475,2022-03-29,1612709911,106
2022100473,2022-03-29,1612709915,144
2022100471,2022-03-29,1612709925,136
2022100476,2022-03-29,1612709926,123
2022100474,2022-03-29,1612709921,116
2022100477,2022-03-29,1612709903,115
22101135,2022-03-29,1610612746,121
2022100508,2022-03-28,1612709905,106
22101128,2022-03-28,1610612745,120
22101123,2022-03-28,1610612739,107
22101127,2022-03-28,1610612738,112
22101128,2022-03-28,1610612759,123
22101122,2022-03-28,1610612766,109
22101126,2022-03-28,1610612741,104
22101129,2022-03-28,1610612744,95
22101130,2022-03-28,1610612757,131
22101125,2022-03-28,1610612748,123
22101126,2022-03-28,1610612752,109
2022100508,2022-03-28,1612709924,109
22101130,2022-03-28,1610612760,134
22101122,2022-03-28,1610612743,113
22101125,2022-03-28,1610612758,100
22101129,2022-03-28,1610612763,123
22101124,2022-03-28,1610612754,123
22101127,2022-03-28,1610612761,115
22101124,2022-03-28,1610612737,132
2022100468,2022-03-28,1612709926,115
2022100468,2022-03-28,1612709908,128
22101123,2022-03-28,1610612753,101
2022100467,2022-03-27,1612709905,126
2022100507,2022-03-27,1612709889,111
2022100465,2022-03-27,1612709923,110
2022100465,2022-03-27,1612709929,127
2022100467,2022-03-27,1612709924,120
2022100462,2022-03-27,1612709893,110
2022100464,2022-03-27,1612709917,111
2022100466,2022-03-27,1612709918,97
22101118,2022-03-27,1610612755,104
22101119,2022-03-27,1610612740,116
22101118,2022-03-27,1610612756,114
22101115,2022-03-27,1610612765,102
22101121,2022-03-27,1610612762,100
2022100461,2022-03-27,1612709915,110
22101121,2022-03-27,1610612742,114
22101117,2022-03-27,1610612744,115
22101120,2022-03-27,1610612751,110
2022100464,2022-03-27,1612709927,107
2022100461,2022-03-27,1612709910,107
22101116,2022-03-27,1610612750,112
22101119,2022-03-27,1610612747,108
2022100463,2022-03-27,1612709909,125
2022100466,2022-03-27,1612709913,127
2022100507,2022-03-27,1612709904,87
22101116,2022-03-27,1610612738,134
22101120,2022-03-27,1610612766,119
2022100462,2022-03-27,1612709919,120
22101115,2022-03-27,1610612752,104
2022100463,2022-03-27,1612709932,118
22101117,2022-03-27,1610612764,123
2022100459,2022-03-26,1612709908,114
2022100459,2022-03-26,1612709914,99
22101112,2022-03-26,1610612749,102
22101109,2022-03-26,1610612761,131
22101107,2022-03-26,1610612740,103
22101111,2022-03-26,1610612751,110
22101109,2022-03-26,1610612754,91
22101114,2022-03-26,1610612745,115
22101108,2022-03-26,1610612758,114
22101111,2022-03-26,1610612748,95
2022100456,2022-03-26,1612709928,114
2022100457,2022-03-26,1612709922,136
22101113,2022-03-26,1610612743,113
22101108,2022-03-26,1610612753,110
2022100456,2022-03-26,1612709925,103
2022100460,2022-03-26,1612709902,116
22101110,2022-03-26,1610612739,94
22101113,2022-03-26,1610612760,107
2022100458,2022-03-26,1612709889,106
22101114,2022-03-26,1610612757,98
2022100458,2022-03-26,1612709904,117
2022100457,2022-03-26,1612709921,119
22101110,2022-03-26,1610612741,98
22101112,2022-03-26,1610612763,127
2022100460,2022-03-26,1612709890,112
22101107,2022-03-26,1610612759,107
22101100,2022-03-25,1610612766,107
2022100451,2022-03-25,1612709927,105
2022100454,2022-03-25,1612709911,112
2022100454,2022-03-25,1612709902,116
22101102,2022-03-25,1610612737,121
2022100452,2022-03-25,1612709908,110
22101103,2022-03-25,1610612748,103
2022100453,2022-03-25,1612709926,112
22101105,2022-03-25,1610612745,125
2022100450,2022-03-25,1612709923,117
22101104,2022-03-25,1610612742,95
2022100450,2022-03-25,1612709929,123
22101102,2022-03-25,1610612744,110
2022100448,2022-03-25,1612709932,113
2022100452,2022-03-25,1612709914,100
2022100447,2022-03-25,1612709925,82
2022100332,2022-03-25,1612709909,116
2022100451,2022-03-25,1612709920,123
2022100455,2022-03-25,1612709905,124
2022100449,2022-03-25,1612709919,100
22101101,2022-03-25,1610612765,97
22101105,2022-03-25,1610612757,106
22101106,2022-03-25,1610612746,97
22101100,2022-03-25,1610612762,101
22101104,2022-03-25,1610612750,116
2022100455,2022-03-25,1612709890,101
22101101,2022-03-25,1610612764,100
22101106,2022-03-25,1610612755,122
22101103,2022-03-25,1610612752,111
2022100448,2022-03-25,1612709910,111
2022100453,2022-03-25,1612709918,121
2022100449,2022-03-25,1612709922,112
2022100447,2022-03-25,1612709928,120
2022100332,2022-03-25,1612709893,101
22101097,2022-03-24,1610612764,102
22101099,2022-03-24,1610612756,140
2022100445,2022-03-24,1612709910,115
22101095,2022-03-24,1610612739,104
22101097,2022-03-24,1610612749,114
22101096,2022-03-24,1610612763,133
22101098,2022-03-24,1610612741,109
22101096,2022-03-24,1610612754,103
22101099,2022-03-24,1610612743,130
22101098,2022-03-24,1610612740,126
2022100446,2022-03-24,1612709903,108
2022100445,2022-03-24,1612709932,112
2022100446,2022-03-24,1612709924,111
22101095,2022-03-24,1610612761,117
22101085,2022-03-23,1610612737,101
2022100442,2022-03-23,1612709920,130
2022100441,2022-03-23,1612709893,99
22101086,2022-03-23,1610612754,109
2022100441,2022-03-23,1612709923,117
22101091,2022-03-23,1610612760,118
22101087,2022-03-23,1610612738,125
22101088,2022-03-23,1610612744,118
22101091,2022-03-23,1610612753,102
2022100442,2022-03-23,1612709927,115
2022100444,2022-03-23,1612709911,102
2022100247,2022-03-23,1612709922,123
2022100437,2022-03-23,1612709914,121
22101085,2022-03-23,1610612765,122
22101090,2022-03-23,1610612756,125
22101089,2022-03-23,1610612751,120
22101094,2022-03-23,1610612759,133
22101093,2022-03-23,1610612755,126
22101092,2022-03-23,1610612745,91
22101094,2022-03-23,1610612757,96
22101086,2022-03-23,1610612758,110
22101092,2022-03-23,1610612742,110
2022100438,2022-03-23,1612709909,120
2022100440,2022-03-23,1612709904,95
2022100444,2022-03-23,1612709902,111
22101087,2022-03-23,1610612762,97
2022100443,2022-03-23,1612709890,111
2022100438,2022-03-23,1612709928,140
22101093,2022-03-23,1610612747,121
2022100437,2022-03-23,1612709889,118
2022100440,2022-03-23,1612709913,136
2022100443,2022-03-23,1612709924,125
2022100247,2022-03-23,1612709925,112
22101090,2022-03-23,1610612750,116
22101084,2022-03-23,1610612752,121
22101084,2022-03-23,1610612766,106
22101088,2022-03-23,1610612748,104
22101089,2022-03-23,1610612763,132
2022100434,2022-03-22,1612709929,136
22101083,2022-03-22,1610612746,115
2022100435,2022-03-22,1612709913,129
2022100436,2022-03-22,1612709918,113
22101081,2022-03-22,1610612752,111
22101083,2022-03-22,1610612743,127
22101080,2022-03-22,1610612753,94
2022100434,2022-03-22,1612709915,127
22101080,2022-03-22,1610612744,90
22101081,2022-03-22,1610612737,117
22101082,2022-03-22,1610612741,98
22101082,2022-03-22,1610612749,126
2022100436,2022-03-22,1612709905,112
2022100435,2022-03-22,1612709904,143
22101072,2022-03-21,1610612747,131
22101071,2022-03-21,1610612766,106
2022100023,2022-03-21,1612709908,126
22101074,2022-03-21,1610612748,106
2022100510,2022-03-21,1612709921,80
2022100510,2022-03-21,1612709910,100
22101077,2022-03-21,1610612745,115
22101075,2022-03-21,1610612762,106
22101079,2022-03-21,1610612750,108
22101072,2022-03-21,1610612739,120
22101078,2022-03-21,1610612760,123
22101071,2022-03-21,1610612740,103
2022100432,2022-03-21,1612709917,94
22101077,2022-03-21,1610612764,97
22101078,2022-03-21,1610612738,132
2022100433,2022-03-21,1612709914,119
22101076,2022-03-21,1610612741,113
2022100433,2022-03-21,1612709890,100
22101074,2022-03-21,1610612755,113
22101073,2022-03-21,1610612765,115
22101073,2022-03-21,1610612757,119
22101076,2022-03-21,1610612761,99
22101075,2022-03-21,1610612751,114
22101079,2022-03-21,1610612742,110
2022100023,2022-03-21,1612709926,128
2022100432,2022-03-21,1612709919,113
22101065,2022-03-20,1610612753,90
2022100424,2022-03-20,1612709928,131
22101067,2022-03-20,1610612752,93
2022100426,2022-03-20,1612709922,84
22101062,2022-03-20,1610612754,129
2022100425,2022-03-20,1612709909,141
2022100428,2022-03-20,1612709919,118
22101063,2022-03-20,1610612763,122
22101063,2022-03-20,1610612745,98
22101069,2022-03-20,1610612761,93
22101070,2022-03-20,1610612759,110
2022100429,2022-03-20,1612709910,116
22101070,2022-03-20,1610612744,108
22101065,2022-03-20,1610612760,85
2022100425,2022-03-20,1612709915,145
22101064,2022-03-20,1610612740,117
2022100423,2022-03-20,1612709929,118
2022100429,2022-03-20,1612709921,108
22101064,2022-03-20,1610612737,112
22101068,2022-03-20,1610612743,104
2022100423,2022-03-20,1612709893,108
2022100427,2022-03-20,1612709911,110
22101066,2022-03-20,1610612756,127
22101066,2022-03-20,1610612758,124
2022100424,2022-03-20,1612709927,100
22101069,2022-03-20,1610612755,88
22101068,2022-03-20,1610612738,124
2022100430,2022-03-20,1612709905,110
2022100430,2022-03-20,1612709918,122
2022100427,2022-03-20,1612709904,105
22101067,2022-03-20,1610612762,108
2022100431,2022-03-20,1612709902,94
22101062,2022-03-20,1610612757,98
2022100428,2022-03-20,1612709923,124
2022100426,2022-03-20,1612709932,125
2022100431,2022-03-20,1612709903,106
22101060,2022-03-19,1610612739,113
22101061,2022-03-19,1610612764,127
22101059,2022-03-19,1610612766,129
22101058,2022-03-19,1610612749,119
2022100419,2022-03-19,1612709926,139
22101058,2022-03-19,1610612750,138
22101059,2022-03-19,1610612742,108
2022100422,2022-03-19,1612709890,96
2022100421,2022-03-19,1612709924,131
2022100420,2022-03-19,1612709889,102
2022100419,2022-03-19,1612709908,131
22101060,2022-03-19,1610612765,109
2022100422,2022-03-19,1612709914,101
22101061,2022-03-19,1610612747,119
2022100421,2022-03-19,1612709902,108
2022100420,2022-03-19,1612709903,73
22101051,2022-03-18,1610612761,123
2022100417,2022-03-18,1612709932,133
22101053,2022-03-18,1610612754,121
22101050,2022-03-18,1610612764,97
22101048,2022-03-18,1610612751,128
22101051,2022-03-18,1610612747,128
22101053,2022-03-18,1610612745,118
2022100416,2022-03-18,1612709915,103
22101047,2022-03-18,1610612737,120
2022100413,2022-03-18,1612709927,124
2022100415,2022-03-18,1612709922,104
22101052,2022-03-18,1610612748,120
22101055,2022-03-18,1610612762,121
2022100416,2022-03-18,1612709925,106
22101046,2022-03-18,1610612755,111
2022100417,2022-03-18,1612709928,140
2022100414,2022-03-18,1612709917,107
22101057,2022-03-18,1610612738,126
22101049,2022-03-18,1610612739,119
22101046,2022-03-18,1610612742,101
2022100413,2022-03-18,1612709929,142
22101057,2022-03-18,1610612758,97
22101050,2022-03-18,1610612752,100
22101047,2022-03-18,1610612763,105
2022100415,2022-03-18,1612709893,117
2022100414,2022-03-18,1612709909,112
22101056,2022-03-18,1610612741,102
22101054,2022-03-18,1610612759,91
22101048,2022-03-18,1610612757,123
22101052,2022-03-18,1610612760,108
22101056,2022-03-18,1610612756,129
2022100418,2022-03-18,1612709911,125
2022100418,2022-03-18,1612709905,121
22101049,2022-03-18,1610612743,116
22101054,2022-03-18,1610612740,124
22101055,2022-03-18,1610612746,92
2022100411,2022-03-17,1612709924,107
22101045,2022-03-17,1610612765,134
2022100408,2022-03-17,1612709925,101
2022100409,2022-03-17,1612709913,98
2022100412,2022-03-17,1612709889,99
2022100408,2022-03-17,1612709915,130
2022100410,2022-03-17,1612709908,83
22101045,2022-03-17,1610612753,120
2022100360,2022-03-17,1612709910,106
2022100412,2022-03-17,1612709914,114
2022100410,2022-03-17,1612709904,55
2022100411,2022-03-17,1612709918,114
2022100360,2022-03-17,1612709920,131
2022100409,2022-03-17,1612709890,100
22101039,2022-03-16,1610612750,124
22101038,2022-03-16,1610612745,112
2022100402,2022-03-16,1612709893,95
22101036,2022-03-16,1610612742,113
22101043,2022-03-16,1610612749,135
2022100405,2022-03-16,1612709911,106
22101033,2022-03-16,1610612766,116
2022100404,2022-03-16,1612709928,111
2022100402,2022-03-16,1612709909,84
22101040,2022-03-16,1610612759,122
22101044,2022-03-16,1610612746,100
22101034,2022-03-16,1610612755,118
22101041,2022-03-16,1610612762,125
22101037,2022-03-16,1610612752,128
2022100406,2022-03-16,1612709926,124
22101033,2022-03-16,1610612737,106
22101035,2022-03-16,1610612764,109
2022100403,2022-03-16,1612709929,131
2022100401,2022-03-16,1612709921,114
22101043,2022-03-16,1610612758,126
22101040,2022-03-16,1610612760,120
2022100407,2022-03-16,1612709922,108
22101038,2022-03-16,1610612756,129
22101034,2022-03-16,1610612739,114
22101036,2022-03-16,1610612751,111
22101042,2022-03-16,1610612738,110
2022100407,2022-03-16,1612709923,117
2022100404,2022-03-16,1612709932,125
22101039,2022-03-16,1610612747,104
22101042,2022-03-16,1610612744,88
22101035,2022-03-16,1610612743,127
2022100405,2022-03-16,1612709905,114
2022100406,2022-03-16,1612709903,112
22101041,2022-03-16,1610612741,110
2022100403,2022-03-16,1612709927,124
22101044,2022-03-16,1610612761,103
22101037,2022-03-16,1610612757,98
2022100401,2022-03-16,1612709919,118
2022100399,2022-03-15,1612709918,99
2022100400,2022-03-15,1612709924,118
22101032,2022-03-15,1610612756,131
22101031,2022-03-15,1610612765,98
22101030,2022-03-15,1610612753,108
22101029,2022-03-15,1610612754,102
22101030,2022-03-15,1610612751,150
22101032,2022-03-15,1610612740,115
2022100399,2022-03-15,1612709904,128
22101029,2022-03-15,1610612763,135
2022100398,2022-03-15,1612709890,99
2022100396,2022-03-15,1612709893,118
2022100398,2022-03-15,1612709913,103
2022100396,2022-03-15,1612709909,130
2022100400,2022-03-15,1612709902,103
22101031,2022-03-15,1610612748,105
2022100397,2022-03-15,1612709917,117
2022100397,2022-03-15,1612709922,109
2022100394,2022-03-14,1612709913,114
22101020,2022-03-14,1610612746,111
22101026,2022-03-14,1610612758,112
22101025,2022-03-14,1610612764,112
22101027,2022-03-14,1610612749,117
22101025,2022-03-14,1610612744,126
22101024,2022-03-14,1610612759,139
22101028,2022-03-14,1610612747,103
22101022,2022-03-14,1610612755,110
2022100393,2022-03-14,1612709919,101
2022100392,2022-03-14,1612709923,107
22101022,2022-03-14,1610612743,114
22101021,2022-03-14,1610612757,113
22101024,2022-03-14,1610612750,149
22101023,2022-03-14,1610612760,116
22101021,2022-03-14,1610612737,122
22101028,2022-03-14,1610612761,114
22101020,2022-03-14,1610612739,120
22101026,2022-03-14,1610612741,103
2022100391,2022-03-14,1612709903,117
22101027,2022-03-14,1610612762,111
2022100394,2022-03-14,1612709908,135
2022100395,2022-03-14,1612709918,115
2022100393,2022-03-14,1612709929,126
2022100391,2022-03-14,1612709889,130
2022100392,2022-03-14,1612709925,116
22101023,2022-03-14,1610612766,134
2022100395,2022-03-14,1612709911,109
22101012,2022-03-13,1610612751,110
22101013,2022-03-13,1610612746,106
22101014,2022-03-13,1610612738,92
22101016,2022-03-13,1610612737,131
2022100390,2022-03-13,1612709924,114
2022100389,2022-03-13,1612709890,91
22101015,2022-03-13,1610612753,114
22101012,2022-03-13,1610612752,107
2022100388,2022-03-13,1612709915,125
22101014,2022-03-13,1610612742,95
22101017,2022-03-13,1610612740,130
22101019,2022-03-13,1610612756,140
22101017,2022-03-13,1610612745,105
22101018,2022-03-13,1610612763,125
2022100390,2022-03-13,1612709926,118
2022100388,2022-03-13,1612709927,103
22101015,2022-03-13,1610612755,116
22101013,2022-03-13,1610612765,102
2022100389,2022-03-13,1612709911,97
22101019,2022-03-13,1610612747,111
22101018,2022-03-13,1610612760,118
22101016,2022-03-13,1610612754,128
22101005,2022-03-12,1610612748,104
2022100385,2022-03-12,1612709905,120
2022100386,2022-03-12,1612709913,104
2022100382,2022-03-12,1612709921,120
2022100385,2022-03-12,1612709914,110
22101006,2022-03-12,1610612739,91
22101011,2022-03-12,1610612764,118
22101009,2022-03-12,1610612743,115
2022100384,2022-03-12,1612709920,112
2022100382,2022-03-12,1612709909,130
22101008,2022-03-12,1610612749,109
22101005,2022-03-12,1610612750,113
22101006,2022-03-12,1610612741,101
2022100384,2022-03-12,1612709925,109
22101007,2022-03-12,1610612759,108
2022100386,2022-03-12,1612709918,110
2022100383,2022-03-12,1612709893,99
22101010,2022-03-12,1610612758,125
2022100383,2022-03-12,1612709910,110
22101011,2022-03-12,1610612757,127
22101008,2022-03-12,1610612744,122
22101009,2022-03-12,1610612761,127
2022100387,2022-03-12,1612709926,116
2022100380,2022-03-12,1612709929,116
2022100387,2022-03-12,1612709924,104
22101007,2022-03-12,1610612754,119
22101010,2022-03-12,1610612762,134
2022100380,2022-03-12,1612709923,112
22100996,2022-03-11,1610612746,106
22100998,2022-03-11,1610612739,105
22100996,2022-03-11,1610612737,112
22101004,2022-03-11,1610612764,109
2022100379,2022-03-11,1612709908,124
22100997,2022-03-11,1610612765,103
22100995,2022-03-11,1610612753,118
22101003,2022-03-11,1610612756,112
2022100378,2022-03-11,1612709904,97
22101003,2022-03-11,1610612761,117
22100995,2022-03-11,1610612750,110
22101000,2022-03-11,1610612752,114
2022100378,2022-03-11,1612709890,112
22100999,2022-03-11,1610612742,113
2022100376,2022-03-11,1612709927,119
22101001,2022-03-11,1610612740,120
22101001,2022-03-11,1610612766,142
22101000,2022-03-11,1610612763,118
22101004,2022-03-11,1610612747,122
2022100377,2022-03-11,1612709915,98
22100997,2022-03-11,1610612738,114
2022100379,2022-03-11,1612709911,106
22100999,2022-03-11,1610612745,100
22101002,2022-03-11,1610612759,104
22101002,2022-03-11,1610612762,102
2022100376,2022-03-11,1612709893,129
2022100377,2022-03-11,1612709932,105
22100998,2022-03-11,1610612748,117
2022100368,2022-03-10,1612709910,126
2022100374,2022-03-10,1612709926,119
2022100373,2022-03-10,1612709903,101
2022100369,2022-03-10,1612709925,139
2022100372,2022-03-10,1612709890,116
2022100373,2022-03-10,1612709918,115
2022100370,2022-03-10,1612709915,107
22100993,2022-03-10,1610612751,129
2022100366,2022-03-10,1612709929,121
2022100367,2022-03-10,1612709923,116
2022100371,2022-03-10,1612709919,92
2022100370,2022-03-10,1612709932,87
22100993,2022-03-10,1610612755,100
2022100366,2022-03-10,1612709920,126
2022100375,2022-03-10,1612709902,99
2022100371,2022-03-10,1612709928,108
2022100368,2022-03-10,1612709922,113
2022100369,2022-03-10,1612709909,144
22100994,2022-03-10,1610612744,113
2022100372,2022-03-10,1612709904,112
2022100365,2022-03-10,1612709908,140
2022100365,2022-03-10,1612709889,135
2022100375,2022-03-10,1612709914,109
2022100374,2022-03-10,1612709905,129
2022100367,2022-03-10,1612709917,117
22100994,2022-03-10,1610612743,102
22100988,2022-03-09,1610612752,107
22100983,2022-03-09,1610612756,111
22100992,2022-03-09,1610612764,109
2022100363,2022-03-09,1612709921,89
22100982,2022-03-09,1610612765,108
22100990,2022-03-09,1610612757,85
2022100363,2022-03-09,1612709917,96
22100987,2022-03-09,1610612740,102
2022100364,2022-03-09,1612709913,117
22100991,2022-03-09,1610612758,100
22100985,2022-03-09,1610612745,139
22100987,2022-03-09,1610612753,108
22100984,2022-03-09,1610612749,124
22100990,2022-03-09,1610612762,123
22100981,2022-03-09,1610612738,115
22100984,2022-03-09,1610612737,115
22100989,2022-03-09,1610612759,104
22100981,2022-03-09,1610612766,101
22100986,2022-03-09,1610612750,132
22100991,2022-03-09,1610612743,106
22100985,2022-03-09,1610612747,130
22100982,2022-03-09,1610612741,114
22100992,2022-03-09,1610612746,115
22100988,2022-03-09,1610612742,77
22100983,2022-03-09,1610612748,90
2022100364,2022-03-09,1612709911,113
22100986,2022-03-09,1610612760,102
22100989,2022-03-09,1610612761,119
2022100358,2022-03-08,1612709909,128
22100977,2022-03-08,1610612756,102
2022100359,2022-03-08,1612709922,102
2022100362,2022-03-08,1612709914,98
2022100081,2022-03-08,1612709924,124
2022100362,2022-03-08,1612709926,106
2022100356,2022-03-08,1612709908,117
22100979,2022-03-08,1610612749,142
22100977,2022-03-08,1610612753,99
2022100361,2022-03-08,1612709903,108
2022100509,2022-03-08,1612709910,131
22100976,2022-03-08,1610612739,127
22100975,2022-03-08,1610612751,132
22100980,2022-03-08,1610612744,112
2022100509,2022-03-08,1612709923,127
22100980,2022-03-08,1610612746,97
22100978,2022-03-08,1610612740,111
2022100081,2022-03-08,1612709890,118
2022100357,2022-03-08,1612709893,120
22100979,2022-03-08,1610612760,115
2022100356,2022-03-08,1612709889,107
2022100357,2022-03-08,1612709932,126
22100976,2022-03-08,1610612754,124
2022100358,2022-03-08,1612709925,118
22100975,2022-03-08,1610612766,121
2022100361,2022-03-08,1612709918,102
2022100359,2022-03-08,1612709919,106
22100978,2022-03-08,1610612763,132
22100968,2022-03-07,1610612765,113
22100970,2022-03-07,1610612745,106
22100971,2022-03-07,1610612750,124
22100528,2022-03-07,1610612744,124
22100974,2022-03-07,1610612752,131
22100528,2022-03-07,1610612743,131
22100969,2022-03-07,1610612741,106
22100970,2022-03-07,1610612748,123
22100972,2022-03-07,1610612762,103
22100973,2022-03-07,1610612759,117
22100971,2022-03-07,1610612757,81
22100968,2022-03-07,1610612737,110
22100972,2022-03-07,1610612742,111
22100974,2022-03-07,1610612758,115
2022100355,2022-03-07,1612709913,123
2022100355,2022-03-07,1612709918,109
22100973,2022-03-07,1610612747,110
22100969,2022-03-07,1610612755,121
2022100351,2022-03-06,1612709904,115
22100965,2022-03-06,1610612762,116
2022100352,2022-03-06,1612709923,108
2022100353,2022-03-06,1612709915,125
2022100353,2022-03-06,1612709920,118
22100962,2022-03-06,1610612739,104
2022100354,2022-03-06,1612709924,100
22100967,2022-03-06,1610612740,130
22100963,2022-03-06,1610612754,123
2022100351,2022-03-06,1612709911,89
2022100350,2022-03-06,1612709925,119
2022100348,2022-03-06,1612709921,120
2022100349,2022-03-06,1612709929,120
22100961,2022-03-06,1610612756,122
22100961,2022-03-06,1610612749,132
2022100348,2022-03-06,1612709893,119
2022100354,2022-03-06,1612709905,108
22100967,2022-03-06,1610612743,138
22100966,2022-03-06,1610612746,93
2022100350,2022-03-06,1612709917,109
22100965,2022-03-06,1610612760,103
22100960,2022-03-06,1610612751,120
22100960,2022-03-06,1610612738,126
22100964,2022-03-06,1610612745,123
2022100352,2022-03-06,1612709910,116
22100963,2022-03-06,1610612764,133
22100966,2022-03-06,1610612752,116
22100964,2022-03-06,1610612763,112
2022100349,2022-03-06,1612709922,107
22100962,2022-03-06,1610612761,96
22100958,2022-03-05,1610612750,135
2022100346,2022-03-05,1612709927,114
22100959,2022-03-05,1610612744,116
22100954,2022-03-05,1610612742,114
22100959,2022-03-05,1610612747,124
22100956,2022-03-05,1610612755,82
2022100345,2022-03-05,1612709890,110
22100955,2022-03-05,1610612766,123
2022100347,2022-03-05,1612709926,107
2022100344,2022-03-05,1612709909,146
22100956,2022-03-05,1610612748,99
22100955,2022-03-05,1610612759,117
22100957,2022-03-05,1610612763,124
2022100345,2022-03-05,1612709903,100
22100954,2022-03-05,1610612758,113
22100957,2022-03-05,1610612753,96
2022100347,2022-03-05,1612709902,99
22100958,2022-03-05,1610612757,121
2022100344,2022-03-05,1612709919,111
2022100346,2022-03-05,1612709928,128
2022100336,2022-03-04,1612709929,99
22100952,2022-03-04,1610612743,116
2022100343,2022-03-04,1612709902,120
22100948,2022-03-04,1610612737,117
2022100342,2022-03-04,1612709908,100
2022100341,2022-03-04,1612709903,126
2022100341,2022-03-04,1612709890,136
2022100340,2022-03-04,1612709927,131
2022100002,2022-03-04,1612709893,95
2022100337,2022-03-04,1612709925,137
22100950,2022-03-04,1610612762,90
22100953,2022-03-04,1610612756,115
22100951,2022-03-04,1610612760,101
2022100343,2022-03-04,1612709926,117
22100946,2022-03-04,1610612765,111
2022100002,2022-03-04,1612709915,90
22100952,2022-03-04,1610612745,101
22100953,2022-03-04,1610612752,114
2022100339,2022-03-04,1612709904,110
2022100337,2022-03-04,1612709910,130
2022100335,2022-03-04,1612709911,107
2022100335,2022-03-04,1612709889,103
2022100336,2022-03-04,1612709922,88
22100948,2022-03-04,1610612764,114
22100947,2022-03-04,1610612755,125
22100458,2022-03-04,1610612761,97
22100947,2022-03-04,1610612739,119
2022100338,2022-03-04,1612709923,115
22100458,2022-03-04,1610612753,103
22100950,2022-03-04,1610612740,124
22100949,2022-03-04,1610612741,112
2022100338,2022-03-04,1612709932,103
2022100342,2022-03-04,1612709905,126
2022100340,2022-03-04,1612709928,129
22100951,2022-03-04,1610612750,138
22100946,2022-03-04,1610612754,106
2022100339,2022-03-04,1612709918,92
22100949,2022-03-04,1610612749,118
2022100331,2022-03-03,1612709919,116
22100941,2022-03-03,1610612751,107
22100942,2022-03-03,1610612761,106
22100710,2022-03-03,1610612741,124
22100945,2022-03-03,1610612746,132
2022100333,2022-03-03,1612709904,117
22100942,2022-03-03,1610612765,108
22100944,2022-03-03,1610612758,115
2022100334,2022-03-03,1612709905,111
22100943,2022-03-03,1610612744,113
22100940,2022-03-03,1610612738,120
2022100334,2022-03-03,1612709908,115
22100940,2022-03-03,1610612763,107
22100944,2022-03-03,1610612759,112
22100941,2022-03-03,1610612748,113
22100945,2022-03-03,1610612747,111
22100943,2022-03-03,1610612742,122
2022100333,2022-03-03,1612709918,120
22100710,2022-03-03,1610612737,130
2022100331,2022-03-03,1612709932,121
22100939,2022-03-02,1610612756,120
22100939,2022-03-02,1610612757,90
2022100329,2022-03-02,1612709911,122
2022100330,2022-03-02,1612709902,109
22100938,2022-03-02,1610612760,119
22100932,2022-03-02,1610612739,98
22100935,2022-03-02,1610612762,132
22100933,2022-03-02,1610612753,114
22100934,2022-03-02,1610612752,108
2022100328,2022-03-02,1612709929,104
22100938,2022-03-02,1610612743,107
22100932,2022-03-02,1610612766,119
22100933,2022-03-02,1610612754,122
22100934,2022-03-02,1610612755,123
2022100439,2022-03-02,1612709925,119
2022100329,2022-03-02,1612709903,126
2022100439,2022-03-02,1612709917,124
2022100330,2022-03-02,1612709914,97
22100937,2022-03-02,1610612758,95
22100937,2022-03-02,1610612740,125
2022100327,2022-03-02,1612709909,113
2022100326,2022-03-02,1612709926,114
2022100327,2022-03-02,1612709921,119
22100935,2022-03-02,1610612745,127
2022100326,2022-03-02,1612709889,109
2022100328,2022-03-02,1612709920,128
22100936,2022-03-02,1610612749,120
22100936,2022-03-02,1610612748,119
2022100010,2022-03-01,1612709918,99
2022100323,2022-03-01,1612709922,108
2022100324,2022-03-01,1612709920,128
